age,gender,height_cm,weight_kg,target_weight_kg,goal,activity_level,dietary_preference,sleep_hours,stress_score,workout_freq,bmr,tdee,target_calories,target_protein,target_carbs,target_fat
25,female,153.1,64.9,59.4,weight_loss,sedentary,vegetarian,6.3,9,2,1320.4,1584.5,1200.0,138.3,86.8,33.3
19,male,171.0,85.0,75.3,weight_loss,active,non_vegetarian,8.4,9,6,1829.2,3155.4,2752.0,187.2,328.9,76.4
18,male,174.6,82.0,82.4,endurance,light,keto,5.7,4,4,1826.2,2511.0,2702.7,168.9,33.8,210.2
18,male,180.0,99.3,97.4,endurance,sedentary,keto,7.9,2,5,2032.8,2439.3,2648.6,165.5,33.1,206.0
19,female,159.4,85.2,92.9,muscle_gain,light,non_vegetarian,7.6,7,3,1592.7,2189.9,2609.3,192.9,296.3,72.5
36,female,165.5,56.1,56.0,endurance,sedentary,non_vegetarian,5.6,7,5,1254.0,1504.8,1694.5,103.9,201.2,52.7
29,male,180.4,99.1,89.5,weight_loss,light,vegan,8.0,6,3,1978.7,2720.8,2295.3,218.2,212.1,63.8
18,female,164.6,72.8,62.0,weight_loss,sedentary,non_vegetarian,6.5,3,2,1506.0,1807.2,1331.4,160.2,89.4,37.0
23,female,183.4,48.7,54.4,muscle_gain,light,vegetarian,9.0,10,6,1357.0,1865.9,2143.9,98.0,303.9,59.6
32,female,177.8,54.0,54.0,maintenance,active,vegan,7.2,7,4,1330.0,2294.3,2276.0,92.9,316.8,70.8
40,female,162.9,60.0,54.0,weight_loss,active,vegetarian,8.7,6,6,1256.8,2168.0,1696.3,135.3,182.8,47.1
32,male,184.2,96.1,84.3,weight_loss,moderate,vegetarian,8.6,3,4,1957.3,3033.9,2557.2,216.4,263.1,71.0
32,male,177.7,84.8,79.2,weight_loss,active,vegetarian,8.9,9,3,1804.2,3112.2,2616.5,178.9,311.6,72.7
29,male,185.6,99.2,99.2,maintenance,light,vegetarian,8.5,10,2,2012.1,2766.6,2641.5,177.2,298.2,82.2
30,female,158.2,60.3,60.3,maintenance,very_active,vegetarian,5.5,2,6,1280.3,2432.6,2462.0,100.5,342.6,76.6
36,female,162.2,41.0,27.7,weight_loss,sedentary,vegan,5.9,2,4,1083.2,1299.9,1200.0,82.6,142.5,33.3
38,female,143.8,78.2,78.2,maintenance,very_active,keto,7.9,7,6,1330.3,2527.7,2567.2,160.4,32.1,199.7
43,male,174.4,49.1,53.7,muscle_gain,very_active,vegan,5.8,6,1,1371.5,2605.8,2994.0,106.3,455.0,83.2
42,male,183.4,68.7,68.7,maintenance,active,keto,6.4,3,4,1628.5,2809.1,2816.4,176.0,35.2,219.1
24,female,157.3,75.5,69.5,weight_loss,moderate,keto,6.7,2,2,1456.6,2257.7,1694.5,105.9,21.2,131.8
21,male,167.2,57.1,58.3,endurance,active,vegan,7.6,10,4,1516.2,2615.4,2827.7,93.7,415.2,88.0
41,male,174.5,56.9,56.9,maintenance,moderate,vegan,8.5,1,6,1460.0,2262.9,2319.9,93.7,323.8,72.2
46,female,158.5,58.3,61.4,muscle_gain,light,keto,6.5,5,4,1182.1,1625.3,2005.9,125.4,25.1,156.0
46,female,159.4,48.0,48.0,maintenance,active,keto,7.1,1,3,1085.1,1871.8,1907.3,119.2,23.8,148.3
37,male,176.0,70.2,70.0,endurance,sedentary,vegetarian,7.3,2,3,1622.2,1946.6,2210.6,113.6,284.2,68.8
35,female,157.6,64.6,64.6,maintenance,active,non_vegetarian,8.0,4,1,1295.0,2233.9,2143.3,112.7,273.1,66.7
36,female,161.2,58.8,58.8,maintenance,moderate,non_vegetarian,8.2,8,3,1254.0,1943.7,1941.8,103.4,246.1,60.4
30,male,183.2,86.3,86.3,maintenance,very_active,vegan,7.9,7,1,1862.5,3538.7,3522.1,156.3,477.6,109.6
37,male,179.2,72.0,80.4,muscle_gain,moderate,vegan,7.3,3,4,1660.3,2573.5,2912.5,152.5,393.6,80.9
28,male,180.0,72.9,72.9,maintenance,sedentary,keto,7.0,5,2,1718.9,2062.7,2038.5,127.4,25.5,158.5
49,male,183.5,67.4,66.0,endurance,active,non_vegetarian,8.5,4,3,1580.5,2726.4,2976.5,127.0,408.8,92.6
31,male,179.1,79.9,80.7,endurance,active,keto,6.8,3,2,1768.8,3051.2,3367.2,210.4,42.1,261.9
33,female,162.6,76.5,76.1,endurance,very_active,vegetarian,5.6,5,5,1455.1,2764.7,2985.4,137.8,399.5,92.9
31,female,165.2,62.9,70.8,muscle_gain,light,vegetarian,8.2,5,1,1345.3,1849.7,2200.3,140.5,272.1,61.1
24,female,157.7,52.0,43.3,weight_loss,very_active,non_vegetarian,8.1,6,5,1225.1,2327.6,1751.3,113.0,215.5,48.6
21,female,161.8,65.2,64.5,endurance,moderate,vegetarian,8.1,7,4,1397.5,2166.1,2346.9,117.7,304.8,73.0
18,male,188.6,93.2,93.2,endurance,very_active,keto,6.7,5,2,2025.8,3849.1,4103.2,256.4,51.3,319.1
49,female,156.2,86.7,80.8,weight_loss,very_active,vegetarian,6.4,3,4,1436.5,2729.4,2164.8,193.7,212.3,60.1
32,male,165.8,78.2,79.1,endurance,light,keto,6.1,3,2,1663.4,2287.1,2515.9,157.2,31.4,195.7
28,male,181.7,79.4,80.4,endurance,sedentary,vegetarian,8.4,8,4,1794.6,2153.5,2316.6,147.0,269.9,72.1
24,male,182.5,68.8,67.5,endurance,sedentary,keto,8.2,3,5,1714.0,2056.8,2318.8,144.9,29.0,180.4
42,female,151.3,77.6,64.6,weight_loss,moderate,vegan,7.4,1,3,1350.7,2093.6,1692.1,164.6,152.7,47.0
32,male,180.8,92.5,87.0,weight_loss,active,vegetarian,6.1,1,2,1900.1,3277.7,2754.8,208.8,307.8,76.5
31,female,153.8,65.7,60.5,weight_loss,sedentary,vegan,7.2,2,1,1301.9,1562.3,1200.0,139.2,85.9,33.3
35,female,170.5,54.7,46.1,weight_loss,sedentary,keto,8.6,1,2,1276.4,1531.7,1200.0,75.0,15.0,93.3
48,male,174.8,80.8,82.3,endurance,light,keto,5.6,6,6,1665.5,2290.0,2485.0,155.3,31.1,193.3
21,male,189.0,70.6,65.1,weight_loss,moderate,non_vegetarian,7.1,5,3,1787.3,2770.3,2193.5,150.0,261.4,60.9
25,female,149.0,56.2,60.3,muscle_gain,sedentary,keto,6.5,8,4,1207.0,1448.4,1746.2,109.1,21.8,135.8
36,male,170.6,90.4,75.9,weight_loss,very_active,non_vegetarian,6.9,6,3,1795.6,3411.7,3033.8,181.7,387.1,84.3
37,male,174.3,80.0,83.8,muscle_gain,moderate,vegan,8.1,4,2,1709.0,2648.9,2861.7,174.5,362.0,79.5
28,female,157.0,72.3,79.1,muscle_gain,active,non_vegetarian,8.6,2,4,1403.4,2420.9,2984.8,146.5,413.2,82.9
34,male,160.1,72.9,72.9,maintenance,sedentary,vegan,7.5,7,1,1564.9,1877.8,1884.7,138.0,201.3,58.6
30,male,170.2,81.4,81.0,endurance,active,keto,6.7,3,4,1732.8,2989.1,3070.2,191.9,38.4,238.8
20,male,181.2,63.8,63.8,maintenance,moderate,non_vegetarian,6.4,10,3,1675.1,2596.4,2638.3,113.3,361.6,82.1
18,male,190.1,67.2,66.4,endurance,sedentary,keto,5.5,8,3,1774.8,2129.8,2314.2,144.6,28.9,180.0
33,female,159.0,65.7,56.2,weight_loss,light,vegetarian,8.7,10,2,1325.2,1822.2,1345.0,144.5,107.6,37.4
39,male,182.3,75.6,84.9,muscle_gain,light,vegetarian,8.8,4,5,1705.5,2345.1,2683.2,168.8,334.4,74.5
53,male,183.6,65.1,65.1,maintenance,moderate,vegetarian,6.1,3,3,1538.4,2384.6,2391.7,115.6,314.9,74.4
26,male,174.9,60.8,63.8,muscle_gain,light,non_vegetarian,6.8,1,2,1576.1,2167.1,2486.0,124.7,341.3,69.1
48,female,167.1,40.0,40.0,maintenance,moderate,vegetarian,8.6,4,3,984.1,1525.4,1581.1,65.4,219.2,49.2
40,female,160.5,72.6,72.6,maintenance,sedentary,non_vegetarian,7.5,9,5,1368.1,1641.7,1599.4,134.8,153.0,49.8
25,female,173.5,60.7,69.0,muscle_gain,very_active,non_vegetarian,8.6,5,2,1405.7,2670.8,2851.4,125.9,408.8,79.2
29,female,162.4,78.4,82.3,muscle_gain,very_active,keto,8.3,1,3,1493.1,2836.9,3188.3,199.3,39.9,248.0
25,male,184.4,79.7,67.7,weight_loss,light,vegan,8.6,1,4,1829.2,2515.1,1969.8,161.6,207.8,54.7
41,female,164.4,64.0,65.8,endurance,moderate,non_vegetarian,6.3,8,4,1301.6,2017.4,2229.3,104.7,296.5,69.4
19,male,171.8,78.1,71.4,weight_loss,active,keto,6.8,3,1,1764.1,3043.1,2528.3,158.0,31.6,196.6
42,male,177.7,90.0,90.6,endurance,light,vegan,8.7,6,5,1805.6,2482.6,2683.4,159.3,323.7,83.5
40,male,179.2,78.2,84.3,muscle_gain,light,keto,8.0,2,4,1706.8,2346.8,2695.7,168.5,33.7,209.7
20,female,166.5,63.5,73.1,muscle_gain,active,non_vegetarian,6.5,6,2,1415.1,2441.1,2749.0,143.3,372.1,76.4
41,female,154.2,58.9,58.9,maintenance,active,vegetarian,6.0,1,5,1187.4,2048.2,2111.3,110.1,269.9,65.7
33,female,162.7,67.0,63.7,weight_loss,active,non_vegetarian,6.1,9,3,1360.8,2347.3,1857.3,145.5,202.7,51.6
18,female,160.6,83.4,87.7,muscle_gain,moderate,vegetarian,5.7,4,3,1586.5,2459.0,2753.4,184.4,331.8,76.5
26,female,159.2,63.0,56.7,weight_loss,moderate,vegetarian,6.0,10,6,1333.6,2067.1,1539.7,139.6,149.0,42.8
34,male,177.6,88.8,88.8,maintenance,light,vegetarian,7.0,10,4,1833.2,2520.6,2441.1,155.9,283.6,75.9
26,male,174.2,84.4,84.4,maintenance,active,non_vegetarian,8.1,3,2,1807.5,3117.9,3043.7,144.5,403.3,94.7
39,male,185.5,64.2,72.1,muscle_gain,moderate,vegan,5.9,3,6,1610.9,2496.9,2804.9,138.8,387.1,77.9
24,male,197.1,72.0,72.0,maintenance,very_active,keto,7.2,7,4,1836.4,3489.2,3664.8,229.1,45.8,285.0
18,female,156.1,55.8,64.1,muscle_gain,light,non_vegetarian,9.0,7,3,1282.1,1762.8,2059.2,121.5,264.6,57.2
27,male,170.3,66.5,66.5,maintenance,very_active,vegetarian,7.1,9,6,1599.9,3039.7,3145.4,109.7,456.4,97.9
42,female,169.6,70.3,71.8,endurance,moderate,vegetarian,7.3,6,6,1392.2,2157.9,2364.4,119.5,306.0,73.6
25,male,168.4,83.1,91.1,muscle_gain,moderate,keto,7.2,7,2,1763.2,2732.9,2974.4,185.9,37.2,231.3
20,male,185.2,104.6,104.6,maintenance,active,keto,5.9,10,2,2108.7,3637.6,3680.5,230.0,46.0,286.3
41,female,161.3,47.9,47.9,maintenance,light,vegan,5.8,10,4,1121.5,1542.0,1570.3,87.2,195.4,48.9
35,male,176.6,74.6,83.7,muscle_gain,light,non_vegetarian,5.9,3,3,1679.7,2309.5,2736.3,149.4,363.7,76.0
20,female,157.6,51.9,56.1,muscle_gain,moderate,keto,6.9,10,3,1242.9,1926.5,2282.3,142.6,28.5,177.5
19,male,170.5,68.1,55.6,weight_loss,sedentary,non_vegetarian,6.5,5,5,1657.0,1988.4,1476.7,141.2,135.7,41.0
18,male,176.7,95.5,87.8,weight_loss,sedentary,keto,8.4,8,1,1974.0,2368.8,1876.4,117.3,23.5,145.9
45,male,186.7,88.9,87.9,endurance,active,vegetarian,6.7,1,5,1835.6,3166.4,3373.9,164.4,442.8,105.0
30,female,168.3,59.3,57.6,endurance,light,non_vegetarian,7.8,1,6,1334.2,1834.5,1919.6,109.8,235.8,59.7
34,male,167.0,64.5,54.6,weight_loss,sedentary,vegetarian,8.2,9,5,1523.7,1828.5,1328.5,133.8,115.3,36.9
29,male,164.7,80.3,89.2,muscle_gain,light,vegan,8.8,4,4,1692.6,2327.3,2754.9,162.9,353.7,76.5
18,male,186.2,56.2,42.0,weight_loss,active,vegetarian,7.2,1,3,1640.2,2829.3,2477.3,114.8,349.7,68.8
25,female,164.0,41.3,41.3,maintenance,active,vegetarian,8.1,1,4,1152.1,1987.3,1983.6,77.5,279.6,61.7
32,female,162.4,57.2,61.7,muscle_gain,active,vegan,8.8,1,1,1266.4,2184.6,2462.6,123.4,338.4,68.4
41,female,163.2,82.5,86.9,muscle_gain,active,non_vegetarian,7.1,7,6,1479.0,2551.3,2855.4,175.5,359.9,79.3
25,male,182.5,55.3,65.2,muscle_gain,sedentary,non_vegetarian,8.3,2,1,1573.6,1888.3,2156.8,125.3,279.1,59.9
40,female,154.8,42.2,42.2,maintenance,sedentary,keto,6.5,4,6,1028.2,1233.8,1303.0,81.4,16.3,101.3
18,male,177.5,79.0,80.6,endurance,moderate,vegan,8.7,4,4,1813.9,2811.5,2757.6,133.2,363.2,85.8
27,male,179.6,83.0,83.1,endurance,active,keto,7.2,7,1,1822.0,3143.0,3433.6,214.6,42.9,267.1
26,female,168.0,55.7,60.0,muscle_gain,moderate,vegan,8.4,7,1,1316.2,2040.1,2289.0,127.7,301.5,63.6
18,female,152.8,76.1,76.1,maintenance,moderate,vegetarian,7.0,2,4,1464.9,2270.6,2167.5,133.4,256.8,67.4
32,male,173.9,76.6,79.9,muscle_gain,moderate,non_vegetarian,7.5,8,3,1697.3,2630.9,3102.8,157.1,424.6,86.2
25,female,167.3,64.5,64.5,maintenance,sedentary,keto,6.1,5,3,1404.0,1684.8,1677.1,104.8,21.0,130.4
52,female,152.9,79.5,79.5,maintenance,light,keto,7.5,8,5,1329.4,1827.9,1863.9,116.5,23.3,145.0
25,male,189.0,52.1,60.5,muscle_gain,moderate,vegan,6.3,3,4,1582.7,2453.2,2759.4,110.0,407.3,76.7
18,male,179.3,62.4,62.4,maintenance,active,non_vegetarian,7.0,5,1,1659.8,2863.1,2900.3,103.5,418.6,90.2
28,male,172.2,83.4,77.7,weight_loss,very_active,vegan,7.7,6,4,1775.4,3373.3,2850.2,188.7,345.6,79.2
19,female,182.6,58.2,66.3,muscle_gain,sedentary,keto,6.3,10,5,1466.9,1760.2,1969.8,123.1,24.6,153.2
21,male,165.9,89.6,80.9,weight_loss,very_active,non_vegetarian,7.9,1,3,1832.3,3481.4,3010.1,181.3,383.1,83.6
33,female,160.4,60.6,59.5,endurance,sedentary,vegan,8.7,5,3,1283.0,1539.6,1720.3,106.1,203.6,53.5
29,male,182.7,82.7,83.6,endurance,sedentary,keto,5.8,8,6,1828.8,2194.6,2430.5,151.9,30.4,189.0
34,female,169.2,67.5,68.9,endurance,moderate,keto,6.0,7,2,1401.0,2171.6,2397.1,149.8,30.0,186.4
41,female,158.3,53.7,40.1,weight_loss,moderate,vegan,6.8,9,6,1161.0,1799.5,1253.3,108.8,126.2,34.8
31,male,161.2,84.5,75.8,weight_loss,light,keto,7.9,10,1,1702.0,2340.3,1834.2,114.6,22.9,142.7
41,male,170.6,75.2,75.2,maintenance,moderate,vegetarian,7.8,9,4,1617.9,2507.8,2592.2,136.1,330.6,80.6
43,male,170.6,80.5,80.5,maintenance,light,vegan,8.6,1,3,1661.4,2284.5,2304.7,138.7,276.1,71.7
33,male,173.9,95.9,100.8,muscle_gain,light,keto,7.0,9,2,1886.3,2593.6,2776.7,173.5,34.7,216.0
25,male,179.6,84.4,73.7,weight_loss,active,keto,7.8,1,4,1846.4,3185.1,2794.0,174.6,34.9,217.3
41,female,161.0,79.6,74.4,weight_loss,very_active,non_vegetarian,6.9,8,5,1436.2,2728.9,2181.1,163.6,245.3,60.6
39,female,175.7,78.6,66.3,weight_loss,very_active,vegetarian,7.8,7,3,1527.8,2902.7,2410.4,167.9,284.0,67.0
26,male,163.8,82.3,82.3,maintenance,very_active,vegetarian,8.1,10,4,1722.0,3271.9,3162.4,141.2,428.0,98.4
22,male,166.5,71.6,71.6,maintenance,light,keto,9.0,1,6,1651.0,2270.1,2268.2,141.8,28.4,176.4
32,female,158.8,76.8,76.8,maintenance,sedentary,vegan,6.0,2,6,1439.8,1727.8,1717.0,136.0,173.1,53.4
22,female,164.6,87.6,75.4,weight_loss,moderate,keto,8.2,9,4,1633.3,2531.6,2052.0,128.2,25.7,159.6
26,female,152.3,61.4,55.9,weight_loss,active,keto,8.4,2,4,1274.6,2198.7,1710.6,106.9,21.4,133.0
26,male,162.7,66.1,51.8,weight_loss,active,non_vegetarian,6.1,9,5,1552.7,2678.3,2273.4,143.7,282.5,63.2
44,male,168.9,87.4,94.3,muscle_gain,active,vegetarian,6.6,4,2,1714.9,2958.1,3191.2,185.8,412.6,88.6
44,female,164.7,75.4,66.0,weight_loss,active,vegetarian,6.6,5,2,1402.4,2419.2,1820.5,169.4,171.9,50.6
36,female,162.9,74.2,74.2,maintenance,light,vegetarian,7.9,9,6,1419.6,1952.0,2005.6,123.3,237.7,62.4
30,male,171.2,88.9,82.3,weight_loss,light,vegan,7.6,1,1,1814.1,2494.4,1990.8,204.2,169.1,55.3
21,female,156.6,46.3,46.3,maintenance,very_active,keto,7.1,7,5,1175.2,2232.9,2198.8,137.4,27.5,171.0
41,male,177.4,70.6,57.8,weight_loss,very_active,vegan,5.5,5,5,1614.7,3068.0,2630.0,150.5,342.5,73.1
21,male,176.8,75.5,75.5,maintenance,light,vegan,6.4,1,6,1759.6,2419.5,2476.0,135.7,310.1,77.0
18,male,169.2,55.1,47.1,weight_loss,active,vegetarian,8.7,7,6,1523.1,2627.4,2110.8,118.5,277.4,58.6
42,female,159.5,57.9,57.9,maintenance,light,vegetarian,7.8,10,1,1204.4,1656.0,1699.3,98.6,207.2,52.9
40,male,175.3,87.6,89.2,endurance,moderate,non_vegetarian,5.8,1,2,1776.4,2753.5,2858.0,157.3,357.2,88.9
43,female,178.0,70.3,66.6,weight_loss,sedentary,keto,7.6,3,4,1439.3,1727.2,1200.0,75.0,15.0,93.3
24,female,167.3,58.9,53.5,weight_loss,active,vegetarian,7.4,9,6,1354.0,2335.6,1905.7,126.9,230.5,52.9
35,male,170.3,78.5,77.1,endurance,light,keto,6.1,7,5,1679.2,2308.9,2441.6,152.6,30.5,189.9
28,male,171.6,94.4,94.4,maintenance,moderate,vegan,5.6,1,4,1881.7,2916.7,3101.8,172.3,386.0,96.5
18,male,160.6,74.6,74.6,maintenance,very_active,non_vegetarian,7.1,5,1,1664.5,3162.6,3018.5,133.7,409.6,93.9
30,male,182.0,98.9,98.6,endurance,very_active,vegetarian,5.9,10,4,1981.6,3765.1,3989.0,175.8,542.2,124.1
28,male,160.2,78.4,84.1,muscle_gain,active,keto,5.6,1,5,1649.7,2845.8,3202.6,200.2,40.0,249.1
36,male,170.3,71.9,63.4,weight_loss,light,vegetarian,8.3,7,2,1608.7,2211.9,1636.0,157.5,149.4,45.4
18,female,155.2,45.2,45.2,maintenance,moderate,non_vegetarian,7.6,3,6,1170.8,1814.8,1833.1,76.7,253.3,57.0
24,female,159.2,52.2,52.2,maintenance,very_active,keto,8.6,2,2,1236.1,2348.5,2120.8,132.6,26.5,165.0
45,male,168.0,72.2,72.2,maintenance,light,vegan,8.6,4,4,1552.2,2134.3,2041.2,119.0,248.4,63.5
39,male,177.1,66.4,57.9,weight_loss,light,non_vegetarian,6.1,5,5,1581.5,2174.5,1654.8,137.8,172.4,46.0
46,female,162.5,61.8,62.2,endurance,sedentary,non_vegetarian,7.1,3,3,1242.7,1491.3,1643.5,110.9,185.0,51.1
18,male,174.7,82.6,84.0,endurance,moderate,non_vegetarian,6.6,6,3,1832.6,2840.5,3140.8,154.2,411.2,97.7
18,male,167.0,69.9,70.7,endurance,moderate,vegetarian,8.3,5,6,1657.4,2569.0,2768.7,128.9,369.5,86.1
28,male,175.0,83.7,92.6,muscle_gain,active,vegan,7.4,2,3,1796.0,3098.2,3354.7,190.0,439.0,93.2
39,female,166.0,60.2,59.3,endurance,light,vegan,6.9,4,2,1283.3,1764.6,2058.9,109.2,261.3,64.1
45,male,183.5,40.0,39.6,endurance,sedentary,keto,7.1,10,5,1284.0,1540.9,1823.3,114.0,22.8,141.8
37,female,177.0,78.8,78.8,maintenance,very_active,vegetarian,7.5,10,4,1549.0,2943.1,3082.5,129.1,425.8,95.9
38,male,186.8,105.9,110.2,muscle_gain,sedentary,vegan,6.1,7,5,2041.6,2449.9,2818.1,228.5,299.9,78.3
18,male,173.5,83.5,75.7,weight_loss,active,keto,8.9,10,5,1834.2,3164.0,2670.0,166.9,33.4,207.7
18,female,151.6,55.1,60.7,muscle_gain,light,vegan,8.7,10,6,1247.5,1715.2,2115.3,126.5,270.0,58.8
45,male,183.3,92.8,101.1,muscle_gain,light,vegan,8.5,7,5,1853.9,2549.1,2892.0,206.1,336.2,80.3
18,female,159.8,60.9,60.4,endurance,active,non_vegetarian,5.5,2,2,1356.8,2340.4,2502.6,111.7,338.7,77.9
30,female,166.1,74.2,83.5,muscle_gain,sedentary,vegan,5.8,4,5,1469.4,1763.3,2095.7,166.5,226.5,58.2
18,male,172.1,78.6,70.8,weight_loss,light,non_vegetarian,8.6,5,3,1777.0,2443.3,2014.6,157.9,219.8,56.0
24,male,180.1,82.1,83.5,endurance,active,non_vegetarian,8.8,5,6,1831.2,3158.9,3363.3,149.2,456.3,104.6
39,male,170.7,69.9,64.3,weight_loss,moderate,vegetarian,6.2,10,4,1576.4,2443.5,1942.8,142.3,221.9,54.0
23,female,166.6,55.4,59.3,muscle_gain,very_active,keto,7.6,9,4,1319.4,2506.8,2876.2,179.8,36.0,223.7
28,female,164.5,58.5,59.5,endurance,moderate,non_vegetarian,7.9,5,1,1312.0,2033.6,2210.9,105.3,292.6,68.8
30,female,164.4,63.9,68.5,muscle_gain,sedentary,non_vegetarian,5.6,8,4,1356.1,1627.3,2078.5,143.7,246.1,57.7
20,female,162.6,45.1,35.4,weight_loss,very_active,vegan,5.9,10,5,1206.1,2291.6,1811.6,98.6,241.1,50.3
18,male,173.8,72.8,72.8,maintenance,active,non_vegetarian,5.8,6,2,1729.0,2982.5,3007.7,135.7,405.6,93.6
24,male,171.2,98.1,97.7,endurance,very_active,keto,8.8,7,5,1936.3,3678.9,3912.0,244.5,48.9,304.3
24,female,161.2,83.7,85.1,endurance,light,vegan,6.4,5,4,1564.2,2150.8,2334.2,134.1,286.1,72.6
23,female,158.2,57.4,51.7,weight_loss,light,vegan,6.2,10,3,1286.9,1769.5,1246.8,116.0,117.8,34.6
18,female,155.1,54.0,45.0,weight_loss,sedentary,vegetarian,7.7,2,4,1259.0,1510.9,1200.0,116.0,109.1,33.3
26,female,161.5,79.2,75.2,weight_loss,light,keto,7.5,3,1,1511.1,2077.8,1639.1,102.4,20.5,127.5
27,male,171.0,65.9,65.9,maintenance,very_active,vegetarian,7.3,4,2,1597.4,3035.1,3098.2,117.1,440.5,96.4
27,female,160.3,54.2,42.4,weight_loss,light,vegan,8.5,5,3,1248.2,1716.3,1200.0,121.6,103.5,33.3
33,female,153.8,75.9,75.9,maintenance,very_active,vegetarian,7.2,1,4,1394.6,2649.7,2607.3,139.2,330.1,81.1
28,female,153.6,63.9,73.8,muscle_gain,light,vegan,8.6,8,4,1297.8,1784.4,2113.4,145.5,250.8,58.7
29,female,173.3,66.1,53.7,weight_loss,very_active,vegetarian,8.9,9,3,1438.5,2733.1,2179.8,144.7,263.9,60.6
22,male,180.8,96.2,97.7,endurance,light,non_vegetarian,5.8,6,4,1986.6,2731.5,2956.3,171.0,361.1,92.0
36,male,180.9,97.9,97.9,maintenance,sedentary,vegetarian,6.7,1,3,1934.2,2321.0,2185.2,173.0,220.3,68.0
36,female,169.9,47.9,34.2,weight_loss,sedentary,vegan,6.4,10,4,1200.1,1440.2,1200.0,102.3,122.8,33.3
21,female,157.9,58.2,67.7,muscle_gain,very_active,vegetarian,7.2,8,1,1303.1,2475.8,2846.4,117.2,416.4,79.1
38,male,184.7,66.3,66.3,maintenance,sedentary,non_vegetarian,8.3,5,3,1631.8,1958.1,1908.5,123.8,219.7,59.4
43,female,167.5,65.0,50.2,weight_loss,very_active,vegan,6.4,9,2,1321.0,2509.9,2038.4,149.4,232.9,56.6
29,male,180.2,73.3,62.1,weight_loss,very_active,vegetarian,6.9,3,6,1719.2,3266.4,2788.8,159.5,363.3,77.5
18,male,170.5,68.5,77.9,muscle_gain,very_active,vegan,6.9,5,6,1665.8,3165.1,3475.6,148.2,503.6,96.5
20,male,171.7,56.8,55.4,endurance,very_active,vegetarian,7.6,6,1,1546.3,2938.0,3189.6,96.4,477.8,99.2
29,female,151.1,54.0,54.0,maintenance,active,non_vegetarian,8.0,6,6,1178.0,2032.0,2052.5,100.4,269.0,63.9
24,female,158.1,63.1,72.6,muscle_gain,light,vegetarian,7.1,5,1,1338.3,1840.2,2212.7,137.7,277.1,61.5
18,male,180.4,66.8,66.8,endurance,active,vegetarian,7.5,1,5,1710.5,2950.6,3148.9,126.2,440.5,98.0
29,male,171.8,63.7,54.2,weight_loss,sedentary,vegetarian,7.9,5,2,1570.3,1884.4,1372.5,141.2,116.2,38.1
46,male,165.1,101.7,89.0,weight_loss,light,non_vegetarian,5.8,9,3,1823.8,2507.8,1992.1,215.0,158.6,55.3
30,female,155.4,54.7,42.1,weight_loss,moderate,non_vegetarian,7.8,2,5,1207.7,1871.9,1351.2,113.4,140.0,37.5
19,female,161.5,59.1,46.5,weight_loss,moderate,keto,7.9,3,2,1344.8,2084.4,1672.4,104.5,20.9,130.1
18,male,176.8,81.5,81.5,maintenance,light,keto,7.9,8,4,1834.8,2522.9,2441.9,152.6,30.5,189.9
36,female,160.2,40.0,40.0,maintenance,moderate,vegan,7.9,1,5,1001.2,1551.9,1582.6,69.8,215.1,49.2
18,male,167.6,87.6,95.9,muscle_gain,sedentary,keto,6.5,2,5,1838.9,2206.7,2530.1,158.1,31.6,196.8
39,female,171.5,56.3,62.2,muscle_gain,very_active,vegan,8.3,7,2,1278.3,2428.8,2844.9,126.0,407.5,79.0
22,female,178.6,55.7,63.6,muscle_gain,light,vegan,8.7,6,2,1402.3,1928.2,2348.3,121.0,319.4,65.2
38,male,178.5,68.6,76.8,muscle_gain,active,vegetarian,6.0,8,5,1616.9,2789.2,3124.9,143.4,442.5,86.8
18,female,164.6,68.2,59.0,weight_loss,light,keto,5.7,1,4,1459.5,2006.8,1512.9,94.6,18.9,117.7
18,male,165.9,67.5,61.6,weight_loss,active,keto,8.4,6,1,1627.0,2806.5,2326.7,145.4,29.1,181.0
32,male,174.6,86.9,73.9,weight_loss,active,vegan,7.6,1,2,1805.4,3114.4,2533.9,190.1,285.0,70.4
36,male,179.8,83.3,70.6,weight_loss,light,vegetarian,5.6,6,2,1781.6,2449.7,1939.0,172.5,191.0,53.9
48,male,179.9,64.4,64.4,maintenance,moderate,non_vegetarian,8.2,8,3,1534.1,2377.8,2395.6,116.3,315.0,74.5
37,female,158.9,77.1,77.1,maintenance,light,vegetarian,8.4,7,1,1417.7,1949.4,1971.7,136.6,218.4,61.3
18,male,178.4,72.3,73.8,endurance,sedentary,non_vegetarian,8.7,8,3,1753.1,2103.8,2340.9,125.7,295.7,72.8
39,female,164.4,84.0,84.0,maintenance,moderate,non_vegetarian,6.5,9,5,1511.1,2342.2,2329.7,135.5,283.8,72.5
36,female,168.6,62.8,62.8,maintenance,moderate,non_vegetarian,5.9,1,6,1341.3,2079.0,2127.6,110.2,272.8,66.2
24,male,172.6,59.6,59.7,endurance,moderate,vegan,8.4,5,3,1560.1,2418.2,2637.2,100.4,374.4,82.0
33,female,171.3,73.5,73.9,endurance,light,non_vegetarian,6.0,8,5,1479.3,2034.0,2214.9,132.7,266.0,68.9
18,female,166.0,77.3,69.7,weight_loss,moderate,keto,6.3,7,1,1560.0,2418.0,1961.4,122.6,24.5,152.6
